episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
1630,388,-19.2818,0.6750,13,5,71,69,1,8,2051.58,7
1631,469,3.1990,0.7500,9,3,76,75,3,12,2060.98,5
1632,155,2.3878,0.7000,8,1,80,80,3,12,2136.37,8
1633,48,-5.3382,0.7250,9,4,79,79,3,5,2052.73,3
1634,242,-6.6483,0.7500,10,6,79,78,1,1,2256.02,15
1635,11,-15.8809,0.7000,11,5,75,75,3,15,2042.99,2
1636,190,-14.2018,0.6250,10,5,74,73,4,4,2134.71,8
1637,460,-18.0866,0.7000,12,7,75,72,2,8,2003.14,0
1638,248,-12.0446,0.7000,11,6,69,69,3,5,2224.44,8
1639,154,-21.4434,0.6750,12,4,80,80,1,8,2068.56,3
1640,81,-14.5216,0.6750,11,5,73,73,0,9,2021.30,4
1641,334,-38.6628,0.6000,15,3,79,79,0,15,1913.82,3
1642,50,-25.1107,0.6500,13,5,76,76,0,8,1954.82,3
1643,116,13.5520,0.8000,7,3,82,82,2,20,2330.87,4
1644,205,33.4686,0.8250,5,2,73,72,2,11,2431.61,5
1645,80,22.4079,0.8250,7,1,79,79,1,19,2352.01,7
1646,176,14.3600,0.7750,6,4,80,80,3,11,2195.41,2
1647,474,4.0482,0.7250,9,2,78,76,1,9,2064.12,6
1648,448,-7.7807,0.7250,11,3,78,77,0,6,1953.32,5
1649,333,-15.8774,0.7000,12,2,80,79,1,11,2066.40,4
1650,174,2.5808,0.7500,10,3,73,72,1,10,2168.84,8
1651,472,-6.0916,0.6750,9,3,76,74,4,13,2036.40,16
1652,47,-5.7188,0.7000,10,3,76,76,2,9,2044.91,1
1653,54,-12.9443,0.7000,11,4,75,75,2,4,2020.93,3
1654,362,-47.0390,0.6000,16,9,68,67,1,5,1826.41,6
1655,485,-13.7159,0.6750,11,3,78,76,1,9,2061.95,6
1656,99,41.1487,0.8750,4,1,78,78,2,19,2371.12,3
1657,100,17.3134,0.8000,6,4,82,82,2,17,2324.47,7
1658,454,-48.6492,0.6000,16,7,77,76,0,3,1739.37,0
1659,13,-1.1063,0.7250,10,3,74,73,1,9,2096.12,4
1660,384,-57.4297,0.5750,17,7,77,77,1,4,1820.62,11
1661,347,-18.2357,0.6750,12,3,82,81,1,6,2168.40,8
1662,446,-25.6537,0.6500,13,6,73,70,1,5,1901.19,15
1663,86,-6.3587,0.7250,9,5,81,81,0,15,2091.48,6
1664,180,5.4044,0.7500,10,1,70,69,1,6,2076.72,7
1665,216,22.9544,0.8000,8,1,67,67,2,0,2226.63,1
1666,265,-22.8744,0.6750,12,5,78,77,1,6,1955.85,5
1667,48,0.6810,0.7250,10,3,69,69,3,12,2159.13,4
1668,474,-23.0525,0.6750,13,4,81,80,0,3,1910.08,5
1669,477,-51.8691,0.5750,17,5,80,80,0,1,1783.95,6
1670,162,3.2259,0.7250,9,1,75,75,3,10,2183.28,1
1671,258,-7.3042,0.7000,11,5,74,74,1,3,2232.63,11
1672,305,-25.6632,0.6750,12,6,84,84,2,9,2178.37,7
1673,20,8.7353,0.7500,8,3,73,73,1,14,2120.97,5
1674,360,-22.7292,0.6750,13,6,72,72,1,10,2025.30,7
1675,251,-6.1892,0.7250,10,5,76,76,2,4,2078.86,5
1676,483,-10.3711,0.7000,12,5,70,67,0,10,1956.34,10
1677,351,-45.5190,0.6000,16,4,86,86,0,7,2020.65,5
1678,265,-7.5059,0.7500,10,7,83,81,0,4,2101.91,5
1679,328,-16.3155,0.7000,12,6,77,77,0,9,2192.81,9
1680,213,-1.9931,0.7500,10,5,76,76,0,4,2051.87,6
1681,304,-18.9091,0.6750,12,2,78,78,3,11,2105.78,1
1682,408,-23.9861,0.6750,13,6,72,72,1,6,1954.80,8
1683,178,3.0162,0.7250,9,3,76,74,2,9,2230.88,8
1684,258,-5.1919,0.7250,11,7,69,68,0,4,2137.80,4
1685,473,-36.7611,0.6000,15,3,75,75,0,4,1918.50,5
1686,350,-29.5072,0.6750,12,7,84,83,2,11,2059.17,2
1687,390,-15.0988,0.7000,12,3,78,78,1,8,1973.30,7
1688,309,-8.8287,0.7250,10,3,86,85,3,8,2240.01,8
1689,24,14.5165,0.7750,8,2,74,74,1,15,2231.01,9
1690,159,-15.2235,0.7000,11,6,75,75,3,8,2120.88,10
1691,206,6.3314,0.7500,9,4,73,73,3,6,2114.85,2
1692,206,-35.9136,0.6250,14,7,73,73,2,3,2050.29,8
1693,195,-11.9866,0.7000,12,5,69,69,0,4,2027.34,5
1694,185,-17.0390,0.7000,12,7,70,70,2,3,2062.07,5
1695,164,-13.9934,0.6750,13,3,70,70,0,5,1985.56,5
1696,350,-22.8941,0.6750,13,6,72,72,1,6,2003.97,6
1697,341,-22.5153,0.7000,12,4,87,84,2,10,2112.22,2
1698,371,-27.7375,0.6750,12,5,84,82,2,14,1968.43,5
1699,233,-14.9608,0.7000,11,4,80,80,1,4,2090.03,4
1700,249,-7.0438,0.7250,11,3,82,82,0,1,2127.27,3
1701,329,-30.0894,0.6500,14,4,82,81,0,10,2068.92,11
1702,317,-29.3452,0.6750,13,8,83,82,0,9,2069.36,9
1703,418,-12.7078,0.7000,11,2,78,76,1,11,1985.78,7
1704,484,0.2277,0.7250,9,4,77,76,2,11,2132.50,6
1705,120,37.3051,0.8500,4,1,76,74,3,18,2375.05,5
1706,159,-0.0359,0.7250,8,4,79,79,4,8,2153.85,3
1707,459,-8.5090,0.7000,12,2,68,66,1,12,2010.33,9
1708,20,-3.7878,0.7500,10,4,82,82,0,10,2141.86,8
1709,470,-12.3704,0.7000,12,6,67,64,0,7,1971.77,10
1710,279,0.3648,0.7250,9,3,78,78,2,4,2165.08,7
1711,132,-6.2890,0.7250,9,4,86,84,2,12,2231.94,9
1712,434,-25.0857,0.6500,14,4,69,66,2,6,1991.02,5
1713,159,0.9240,0.7750,9,4,86,86,0,7,2251.63,9
1714,356,-37.7382,0.6250,14,8,76,76,1,4,1868.85,7
1715,205,-19.3615,0.6750,13,6,68,68,1,2,2139.41,11
1716,453,-12.6909,0.6750,11,2,75,72,2,12,1952.80,7
1717,262,9.3243,0.8000,8,4,83,82,2,7,2238.98,9
1718,194,-24.2521,0.6750,13,6,75,75,0,3,2004.29,10
1719,391,-35.3684,0.6500,14,7,82,79,0,7,1914.25,16
1720,316,-24.8295,0.6750,13,5,81,80,1,9,1977.90,4
1721,110,1.8158,0.7750,9,5,80,80,0,17,2216.57,10
1722,74,22.0472,0.8250,6,2,83,82,1,14,2292.56,8
1723,101,-13.3200,0.7000,12,3,78,77,1,10,2070.73,1
1724,472,-9.4983,0.7000,9,5,80,76,3,15,1995.76,5
1725,208,16.9397,0.7750,6,4,74,72,4,11,2306.29,5
1726,107,17.0651,0.8000,7,5,74,72,2,12,2251.38,3
1727,460,-15.8529,0.7000,12,4,78,75,0,9,2025.93,5
1728,296,-18.1000,0.6750,11,6,82,81,1,10,2217.97,14
1729,411,-35.0931,0.5750,14,5,73,72,0,4,1891.45,4
1730,119,25.1895,0.8250,6,2,81,80,1,19,2268.58,3
1731,383,-45.7666,0.6250,15,7,80,79,0,8,1770.63,11
1732,250,-15.9035,0.7000,12,6,73,72,0,3,2075.07,10
1733,30,28.0805,0.8250,5,3,74,74,2,9,2238.51,6
1734,47,-9.4339,0.7000,11,2,78,78,1,11,2063.28,6
1735,358,-18.7330,0.7000,12,5,79,76,2,7,2086.64,10
1736,190,8.0741,0.7500,8,2,75,74,4,7,2221.38,4
1737,114,23.9236,0.8250,5,2,84,84,4,24,2400.44,11
1738,347,-17.7579,0.7000,12,5,78,78,0,8,2050.25,14
1739,168,30.7010,0.8250,4,2,76,76,5,7,2234.97,5
1740,157,24.3394,0.8250,6,3,77,76,3,14,2276.49,6
1741,202,-7.3495,0.6750,9,4,79,78,2,3,2153.82,7
1742,199,-8.8357,0.6750,10,4,72,72,5,2,2134.83,1
1743,212,0.0256,0.7500,10,7,78,78,0,3,2342.26,12
1744,141,-3.4319,0.7250,9,2,80,78,2,16,2315.31,7
1745,74,-5.9298,0.7250,11,5,75,75,0,8,2149.23,4
1746,329,-24.6558,0.7000,12,6,85,84,0,13,1994.00,3
1747,401,-26.5418,0.6750,13,7,75,75,1,7,1944.14,8
1748,248,-4.7333,0.7250,10,5,77,77,1,4,2094.57,5
1749,331,-24.8568,0.6750,13,5,75,72,1,11,2101.75,7
1750,240,-17.2103,0.6000,10,2,78,78,4,2,2075.76,8
1751,237,-1.5594,0.7250,10,4,77,77,0,0,2116.67,3
1752,343,-33.5939,0.6500,14,7,73,72,0,9,1983.49,6
1753,39,11.2699,0.7750,8,3,76,75,0,11,2201.42,3
1754,58,-1.2859,0.7500,9,4,79,79,0,9,2135.42,8
1755,423,-28.4249,0.6000,14,3,68,66,0,8,1778.68,5
1756,365,-23.2741,0.6750,13,7,71,70,0,6,1983.98,8
1757,210,-22.2872,0.6500,13,7,66,66,3,0,1982.09,6
1758,313,-38.7712,0.6250,14,6,78,78,1,10,2034.79,13
1759,460,-4.6450,0.7250,10,5,74,71,1,9,2065.21,3
1760,452,-21.1993,0.6750,12,5,84,81,1,9,2019.48,10
1761,41,-9.0226,0.7000,9,4,81,81,1,5,2124.53,10
1762,281,-21.5267,0.6500,12,4,78,78,3,8,2134.74,12
1763,330,-25.4156,0.6750,13,8,76,74,0,8,2095.41,9
1764,110,12.2914,0.7750,5,3,88,88,6,17,2416.62,9
1765,266,-20.8535,0.6750,12,7,73,70,2,7,2166.67,10
1766,107,2.4434,0.7750,9,5,76,76,1,15,2118.90,10
1767,210,-20.7827,0.6250,11,6,74,74,3,2,2106.81,7
1768,351,-14.1509,0.7000,11,5,76,76,2,10,2092.72,5
1769,388,-45.6869,0.6000,15,6,79,79,2,7,1884.45,4
1770,57,-3.4870,0.7250,10,7,70,70,0,10,2086.37,8
1771,461,-10.0321,0.7250,10,4,80,78,3,14,1964.29,2
1772,416,-4.1829,0.7000,10,1,79,74,1,12,2111.42,9
1773,299,-27.9127,0.6500,14,5,74,72,0,10,1920.60,6
1774,63,9.1784,0.7750,8,4,72,71,1,13,2067.22,8
1775,344,-37.6691,0.6500,14,5,85,85,1,10,2063.03,11
1776,172,-16.9873,0.7250,11,7,81,79,3,6,2228.74,7
1777,348,-45.9570,0.6000,16,8,77,77,0,6,1923.42,14
1778,463,-24.3334,0.6500,14,5,68,67,0,7,1763.45,11
1779,454,-24.3834,0.6750,13,3,75,70,1,11,1938.79,11
1780,228,-4.4544,0.7250,10,5,75,75,1,1,2125.58,6
1781,221,-10.6714,0.7000,12,5,69,69,0,0,2101.39,7
1782,166,-22.9229,0.6750,12,4,77,76,2,5,2062.91,7
1783,295,-21.4517,0.7000,12,7,80,79,0,6,2087.17,8
1784,262,-18.3279,0.7000,12,5,81,81,0,3,2123.44,10
1785,350,-22.6754,0.6250,13,3,74,74,3,13,1949.42,5
1786,489,2.2069,0.7750,8,4,88,83,2,15,2232.38,10
1787,21,-7.0290,0.7000,9,1,86,86,2,7,2012.88,12
1788,348,-24.1625,0.6750,13,6,79,77,0,9,2060.00,5
1789,384,-51.4618,0.5750,17,7,73,73,0,7,1844.19,4
1790,163,-8.3762,0.7000,11,6,69,69,1,9,2081.18,7
1791,399,-18.4226,0.6750,13,2,76,76,0,7,1950.74,8
1792,421,-10.3803,0.7250,11,4,71,70,2,9,1970.13,8
1793,20,-15.4016,0.6750,11,5,80,78,2,12,2016.05,3
1794,467,-28.1239,0.6750,13,7,83,79,0,5,2093.04,9
1795,208,-6.5386,0.6750,9,3,78,77,5,2,2145.07,6
1796,194,-11.2381,0.7000,12,6,70,69,1,2,2105.02,7
1797,59,19.9681,0.8000,6,3,77,77,2,12,2254.21,12
1798,71,23.2048,0.8500,6,1,85,84,2,15,2422.38,6
1799,309,-3.2735,0.7500,9,6,82,82,3,12,2174.92,7
1800,372,-27.9350,0.6750,13,8,77,76,0,9,2048.96,7
1801,71,24.0424,0.8250,5,2,75,75,6,13,2266.35,9
1802,29,27.9573,0.8000,5,1,74,73,2,14,2216.64,9
1803,241,-25.0693,0.6250,14,6,64,64,1,1,1924.60,7
1804,373,-62.3868,0.5500,18,8,72,71,0,3,1806.50,11
1805,29,4.7436,0.7750,9,4,74,73,1,9,2074.12,3
1806,49,-25.9051,0.6750,13,6,77,77,0,8,2070.40,8
1807,269,-19.2013,0.7000,12,6,78,78,1,4,2060.94,13
1808,69,-4.1115,0.7500,10,6,75,74,0,12,2080.05,8
1809,194,-5.8536,0.7000,11,2,71,71,2,4,2164.18,13
1810,318,5.7606,0.7500,9,1,80,78,2,9,2277.69,11
1811,68,14.9973,0.7750,6,4,76,76,4,10,2156.90,1
1812,491,-2.5667,0.7250,9,1,81,80,1,13,1983.44,14
1813,290,-0.1842,0.7500,9,4,76,73,3,6,2126.57,11
1814,403,-23.4554,0.6750,12,6,80,75,1,11,2045.55,4
1815,486,-16.4864,0.7000,11,4,82,79,4,11,2037.51,2
1816,283,4.4236,0.7750,9,3,80,80,2,11,2179.79,14
1817,114,27.8345,0.8250,6,1,78,77,2,19,2425.87,5
1818,166,1.0262,0.7500,9,5,74,74,2,7,2221.70,11
1819,429,-42.9818,0.5750,15,4,76,74,2,7,1846.09,11
1820,264,-26.7664,0.6750,12,7,79,77,0,5,1995.28,9
1821,299,-4.8201,0.7500,10,7,80,78,1,14,2129.13,8
1822,357,-17.5513,0.6750,12,6,71,71,1,7,2102.23,3
1823,264,-11.3755,0.6750,11,3,72,71,1,4,2042.22,7
1824,484,-10.4023,0.7250,11,6,76,73,1,6,1965.76,10
1825,254,-9.4567,0.7250,11,6,75,74,1,1,2143.55,9
1826,173,-29.7441,0.6500,14,6,67,67,1,5,1981.82,12
1827,215,-15.7582,0.6750,11,4,84,84,1,2,2164.87,7
1828,224,-2.9758,0.7500,9,6,81,81,2,2,2113.52,4
1829,187,-16.5068,0.6750,12,6,66,66,2,2,2038.31,4
1830,83,5.3055,0.7750,9,5,68,68,2,15,2057.16,2
1831,254,0.1215,0.7500,9,6,79,79,0,7,2243.70,7
1832,362,-37.5639,0.6500,14,7,80,80,0,7,1931.59,8
1833,309,-6.6120,0.7250,10,5,78,76,4,13,2357.86,3
1834,395,-26.0770,0.6500,13,5,77,75,0,5,1978.44,2
1835,10,-25.3412,0.6750,13,4,79,79,1,9,1988.19,11
1836,173,9.0755,0.7750,8,4,75,75,1,8,2257.14,8
1837,98,-1.2516,0.7500,10,6,71,71,0,13,2088.38,16
1838,354,-30.7488,0.6500,13,6,79,77,1,11,2048.82,5
1839,268,-12.4109,0.7250,11,3,84,84,1,3,2140.26,14
1840,181,-5.7791,0.7250,9,5,86,86,3,9,2237.10,6
1841,461,-2.3223,0.7250,11,3,71,68,2,11,2090.42,0
1842,335,8.3507,0.7750,8,2,77,76,3,12,2241.18,8
1843,239,-47.4845,0.5750,17,8,67,67,0,0,1993.43,8
1844,449,-46.9617,0.6000,16,7,72,71,0,7,1718.94,9
1845,63,24.1739,0.8500,5,3,84,84,2,19,2368.23,19
1846,134,-0.9353,0.7500,10,3,78,78,2,11,2181.51,6
1847,398,-52.4503,0.5750,17,6,74,74,0,4,1784.20,7
1848,219,7.6929,0.7250,8,3,73,73,2,1,2223.85,2
1849,401,-27.1790,0.6750,13,6,78,76,1,6,1937.51,9
1850,328,-9.1062,0.7250,11,3,81,81,0,9,2096.57,5
1851,415,-15.3146,0.6500,12,1,71,69,1,10,1908.93,4
1852,365,-51.9035,0.5750,17,7,77,76,0,6,1920.81,6
1853,481,4.0980,0.7500,9,2,77,71,1,11,2190.60,11
1854,393,-37.7985,0.6250,15,7,72,72,1,3,2023.07,6
1855,196,-10.5464,0.7000,12,5,73,73,1,4,2141.29,9
1856,347,-24.0152,0.6750,13,6,76,75,0,9,1967.57,14
1857,218,-27.3443,0.6500,14,7,69,69,0,1,1966.54,11
1858,171,-3.3248,0.7250,10,5,72,72,2,7,2119.37,11
1859,382,-36.6658,0.6250,15,6,72,72,1,5,2022.00,10
1860,235,2.5608,0.7500,9,5,71,71,1,3,2114.02,7
1861,437,-11.8995,0.7000,11,4,80,77,1,8,2161.04,4
1862,375,-7.2162,0.7250,11,3,78,74,1,13,2065.70,6
1863,337,-11.9233,0.7000,12,5,74,74,0,7,2092.69,12
1864,96,29.5305,0.7750,4,2,72,72,6,10,2280.89,3
1865,202,5.7753,0.7250,9,2,73,73,1,1,2189.09,12
1866,259,-11.3596,0.7000,10,6,81,80,1,2,2153.73,12
1867,214,-9.7915,0.7250,11,3,81,81,0,6,2236.38,6
1868,393,-14.6643,0.6750,12,2,73,72,1,6,1982.74,10
1869,321,-18.7321,0.6750,13,4,75,75,0,12,2162.77,5
1870,385,-37.2428,0.6250,15,7,73,73,0,7,1944.01,7
1871,354,-22.9116,0.7000,12,6,80,77,1,12,2078.13,6
1872,98,-9.6752,0.7250,11,3,72,71,1,13,2088.74,9
1873,251,-30.6538,0.6500,14,5,78,78,0,1,1997.94,13
1874,482,15.4652,0.7750,7,2,76,73,3,11,2163.36,8
1875,428,-31.3558,0.6250,14,4,76,75,1,6,1885.59,14
1876,87,-7.3347,0.7000,9,4,78,78,2,15,2156.83,11
1877,197,5.1298,0.7500,9,3,73,73,3,4,2126.48,7
1878,228,-16.7505,0.7000,12,5,78,77,0,0,2072.78,14
1879,38,-3.8780,0.7500,10,4,80,80,1,4,2167.76,8
1880,324,-16.5019,0.7000,11,4,83,82,2,13,2196.83,12
1881,245,-4.3112,0.7250,10,5,73,72,2,0,2121.42,9
1882,415,-18.9193,0.6750,12,6,70,70,2,8,1925.17,7
1883,276,-22.2531,0.6750,13,4,81,81,0,4,2055.79,16
1884,48,-11.0029,0.7250,11,5,77,77,1,5,2086.03,8
1885,199,-27.9017,0.6750,13,8,77,77,0,2,2043.19,3
1886,356,-27.3209,0.6750,13,4,84,84,0,11,2089.80,8
1887,88,-4.8263,0.7500,10,5,78,78,1,11,2157.45,12
1888,482,-4.1666,0.7250,11,4,67,67,1,8,2019.37,10
1889,271,-17.2566,0.7000,12,6,76,76,0,5,2070.07,7
1890,155,-24.7497,0.6750,13,5,80,80,1,8,2123.26,2
1891,324,-39.7544,0.6250,15,6,81,81,1,9,2125.47,8
1892,376,-34.3387,0.6500,14,4,79,77,0,10,1936.70,16
1893,93,12.3304,0.8000,8,4,74,74,1,14,2242.06,4
1894,430,-3.9713,0.7000,9,2,79,77,3,10,2155.28,9
1895,382,-16.1581,0.7000,12,5,80,77,0,10,1983.11,3
1896,184,4.6092,0.7750,9,7,74,74,2,4,2237.93,5
1897,417,-12.1643,0.7000,12,5,72,70,1,9,1927.43,10
1898,26,-0.9727,0.7250,9,3,77,75,2,9,2047.59,9
1899,385,-25.9164,0.6750,13,4,79,79,1,5,2023.08,11
1900,452,-21.2164,0.6750,12,5,84,81,0,12,2083.13,11
1901,105,8.5652,0.7750,8,2,75,74,2,11,2185.88,5
1902,320,-10.1260,0.7250,11,3,81,79,0,10,2143.94,17
1903,182,-7.8187,0.7250,11,6,70,70,0,4,2102.56,16
1904,280,-18.8853,0.6750,11,4,77,74,3,7,2034.52,6
1905,97,17.4683,0.8000,6,3,79,79,4,15,2266.18,10
1906,189,-11.8890,0.7000,11,5,77,77,0,3,2135.84,7
1907,398,-37.4151,0.6250,15,6,75,74,0,6,1979.32,10
1908,342,-41.8178,0.6250,15,6,78,77,0,10,1961.24,5
1909,418,-15.0183,0.7000,11,5,78,75,1,13,1956.85,13
1910,477,-25.5329,0.7000,12,7,85,77,0,9,2037.39,7
1911,114,12.2774,0.8000,7,3,84,83,3,16,2360.34,10
1912,96,25.4984,0.8250,6,5,72,71,2,16,2329.44,5
1913,314,-32.8684,0.6250,15,3,77,76,0,7,2020.99,9
1914,13,6.5568,0.7500,8,2,77,75,2,11,2201.60,10
1915,246,-10.9975,0.7250,10,6,79,76,3,7,2229.00,12
1916,403,-14.4427,0.6750,11,4,77,75,3,11,2134.60,8
1917,328,3.1441,0.7500,9,1,81,80,0,13,2208.20,18
1918,45,13.6754,0.7750,8,4,70,70,0,6,2112.46,12
1919,101,3.7062,0.7500,8,4,79,78,4,13,2176.41,9
1920,289,-35.8758,0.6500,14,7,85,85,0,4,1991.24,9
1921,163,34.4403,0.8000,5,0,70,69,2,14,2468.41,6
1922,38,16.3625,0.8000,8,3,76,75,0,8,2208.19,12
1923,22,16.5481,0.7750,7,3,70,70,2,11,2153.39,6
1924,378,-12.5722,0.7000,12,4,73,71,1,6,1980.69,6
1925,200,-2.3730,0.7250,10,5,70,70,2,4,2136.31,4
1926,36,3.6419,0.7250,9,3,74,74,1,10,2064.01,4
1927,436,-22.5706,0.6750,13,4,75,73,1,8,2075.30,5
1928,483,-12.5621,0.7000,10,4,79,75,2,12,2025.41,9
1929,51,5.3980,0.7750,9,4,74,74,0,10,2100.85,16
1930,173,12.3833,0.7750,7,4,78,77,4,6,2293.07,13
1931,38,-30.4678,0.6500,14,5,76,76,0,5,1969.36,6
1932,436,-33.8612,0.6500,14,7,76,74,0,8,1720.86,2
1933,227,-2.9177,0.7250,11,4,70,69,0,1,2124.89,11
1934,243,-0.3386,0.7500,10,5,75,75,0,4,2191.85,8
1935,71,-5.4103,0.7500,10,7,72,71,0,10,2131.69,12
1936,252,10.1729,0.7500,6,3,84,81,5,7,2203.70,10
1937,443,-26.2365,0.6750,13,4,79,75,1,9,1851.15,8
1938,244,0.9741,0.7500,10,2,80,79,1,5,2236.14,4
1939,49,3.2901,0.7250,9,2,73,73,3,11,2130.53,8
1940,228,0.4786,0.7500,9,7,75,75,2,7,2095.55,8
1941,385,-11.5283,0.7000,10,3,83,82,2,8,2123.17,9
1942,241,0.9980,0.7500,10,4,73,73,1,3,2158.46,10
1943,164,0.6731,0.7500,9,3,74,73,3,7,2169.25,14
1944,208,-1.5744,0.7500,10,6,70,70,2,2,2111.23,11
1945,455,-18.4046,0.7000,11,9,75,75,1,11,1926.25,9
1946,285,-19.4716,0.7000,12,5,76,75,1,8,2091.41,10
1947,109,-0.8536,0.7500,9,4,80,80,3,13,2229.92,14
1948,117,-28.9615,0.6750,13,4,85,84,1,14,2081.96,9
1949,273,1.5182,0.7750,8,6,86,86,2,7,2190.82,8
1950,465,5.6334,0.7750,8,4,79,75,3,8,2192.76,7
1951,306,-9.9457,0.7250,10,5,80,80,1,7,2111.46,14
1952,46,-26.9884,0.6750,12,5,84,83,1,7,2052.99,11
1953,279,-33.1008,0.6750,13,6,86,85,0,4,1972.74,19
1954,140,-4.9395,0.7250,11,3,73,72,0,9,2117.37,16
1955,337,-19.9065,0.7000,12,4,81,80,0,11,2126.73,10
1956,355,-38.2770,0.6500,14,7,80,79,1,9,1904.40,17
1957,278,-62.5840,0.5500,18,10,76,76,0,4,1982.19,15
1958,20,-1.7319,0.7500,10,4,77,75,0,14,2184.81,7
1959,264,-8.1291,0.7250,11,3,77,76,0,4,2158.93,17
1960,351,-17.1125,0.6750,12,3,70,68,2,9,2002.57,11
1961,113,20.6029,0.8250,5,2,86,86,5,20,2352.77,11
1962,110,8.5449,0.7750,8,3,80,80,1,16,2192.89,3
1963,368,-16.2884,0.7000,12,3,81,78,0,12,1943.36,10
1964,454,-9.6456,0.7000,10,2,77,77,5,10,2024.51,12
1965,47,-3.4710,0.7250,11,5,74,74,0,8,2104.99,10
1966,450,2.0628,0.7250,10,3,72,69,2,11,2148.52,2
1967,10,7.2666,0.7500,9,3,75,75,1,7,2154.58,8
1968,353,5.7529,0.7500,8,5,78,74,2,14,2224.27,5
1969,362,-19.2296,0.6750,12,4,80,76,1,11,2064.08,15
1970,404,-35.5099,0.6250,15,6,70,68,0,8,1993.80,8
1971,278,-2.0434,0.7500,10,3,76,71,4,10,2233.19,11
1972,489,-18.4880,0.6750,12,5,77,74,0,8,2090.54,6
1973,286,-0.8050,0.7500,10,5,73,73,1,6,2137.74,14
1974,333,-16.9348,0.7000,12,5,77,75,2,6,2122.67,3
1975,298,17.7524,0.8250,7,3,81,80,2,13,2284.69,13
1976,115,4.7773,0.7750,9,2,77,77,1,15,2294.84,22
1977,223,-15.8886,0.6750,12,5,78,78,0,0,2102.72,9
1978,217,0.7964,0.7500,10,3,73,72,1,2,2136.84,9
1979,373,-42.6460,0.6000,15,5,77,77,1,6,1953.61,11
1980,168,-9.2719,0.7250,11,4,77,76,0,6,2069.59,11
1981,188,-9.4740,0.7000,10,4,78,78,3,5,2156.86,8
1982,319,-44.0056,0.6000,16,6,76,75,0,10,2034.30,12
1983,332,-20.2077,0.6750,13,5,75,75,0,14,2085.69,14
1984,382,-17.7133,0.7250,11,5,84,79,0,11,2016.83,18
1985,481,-26.7823,0.6500,13,5,76,76,1,10,1918.00,9
1986,332,-21.6483,0.6750,12,4,83,82,0,17,2256.62,15
1987,103,8.6106,0.7750,8,6,74,74,0,13,2138.23,10
1988,90,2.2829,0.7750,9,5,77,77,1,12,2162.10,8
1989,103,4.9880,0.7500,9,4,71,71,0,13,2262.74,21
1990,94,24.4757,0.8500,6,5,79,79,0,15,2286.82,2
1991,462,-6.1484,0.7000,9,4,79,77,4,15,2052.08,12
1992,334,-41.8461,0.6250,15,3,85,84,0,10,2013.68,10
1993,237,-0.6005,0.7250,11,4,71,71,0,3,2215.35,5
1994,480,1.1235,0.7500,9,4,74,71,1,10,2142.81,21
1995,253,-5.9491,0.7500,10,6,80,79,1,4,2200.34,10
1996,234,-24.1402,0.6750,12,7,81,79,2,2,2112.31,11
1997,295,-24.2228,0.7000,12,7,80,79,2,6,2061.76,18
1998,430,-23.1269,0.6500,14,7,61,61,0,4,1881.96,12
1999,283,7.0377,0.7750,9,6,71,71,0,6,2179.98,13
2000,9,11.3979,0.7750,8,2,75,75,1,13,2120.57,5
2001,24,0.7784,0.7250,8,5,76,75,3,8,2127.67,4
2002,442,-5.3481,0.7500,10,3,79,77,2,12,1988.16,13
2003,442,-39.2062,0.6000,15,6,74,74,0,6,1763.01,7
2004,240,-4.1859,0.7500,10,5,76,75,0,4,2176.43,15
2005,75,17.3677,0.8000,6,3,80,80,3,18,2153.49,6
2006,310,-21.1467,0.6750,13,5,75,73,0,9,2092.30,16
2007,169,-7.3775,0.7250,11,5,74,73,0,6,2203.70,2
2008,419,-37.3398,0.6000,14,7,68,67,0,5,1859.46,15
2009,264,-5.5203,0.7000,8,5,81,81,5,4,2255.55,22
2010,290,-1.1488,0.7500,10,2,80,79,1,7,2159.37,18
2011,391,-25.9652,0.6750,13,3,81,79,1,7,1909.43,12
2012,56,27.7817,0.8500,6,2,77,76,2,10,2351.09,12
2013,434,-36.9351,0.6250,15,5,75,73,0,2,1907.58,13
2014,461,0.2644,0.7500,9,4,72,68,3,14,1997.60,15
2015,40,-5.8690,0.7250,10,4,76,75,1,8,2193.80,4
2016,297,-9.4524,0.7250,11,5,77,75,2,8,2131.58,9
2017,149,-17.3710,0.7000,12,6,77,77,1,10,2196.35,10
2018,401,-28.8493,0.6500,14,2,82,81,1,6,2035.93,11
2019,221,-17.8598,0.6750,13,5,71,71,1,3,2190.87,18
2020,43,-0.5701,0.7500,10,2,80,80,0,9,2136.20,7
2021,145,-11.9596,0.7000,11,4,76,75,1,9,2132.20,14
2022,192,-6.7487,0.7500,10,8,78,78,1,3,2162.30,3
2023,379,-22.2513,0.6750,13,4,72,70,1,6,2050.00,16
2024,232,-5.6495,0.7250,10,4,79,77,1,5,2208.22,9
2025,205,-14.0532,0.7000,12,5,72,71,0,2,2027.62,9
2026,29,11.8537,0.7500,9,2,69,68,0,5,2083.87,8
2027,50,-18.7598,0.7250,11,4,88,88,1,8,2103.22,10
2028,489,-28.8822,0.6500,14,7,72,69,0,3,1971.18,10
2029,389,-16.8864,0.6750,13,5,65,65,1,5,1958.73,6
2030,357,-41.7638,0.6000,16,4,75,73,0,7,1934.42,6
