episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
326,296,-185.2440,0.3250,24,10,84,84,5,5,1744.51,0
327,479,-177.6789,0.3000,22,7,101,95,6,14,1793.04,0
328,315,-188.8537,0.2750,23,7,94,93,10,8,1695.41,0
329,158,-166.4484,0.3750,21,7,89,88,9,6,1715.21,0
330,172,-177.4660,0.3500,22,7,99,93,5,9,1756.54,0
331,480,-189.3266,0.3250,24,11,93,85,7,10,1739.54,0
332,13,-177.1857,0.3750,24,10,89,87,3,9,1661.96,0
333,134,-142.0599,0.4500,17,5,86,85,7,8,1958.87,0
334,137,-175.4047,0.4000,21,10,92,92,7,11,1906.83,0
335,394,-203.0502,0.2500,27,9,91,89,4,3,1560.60,0
336,427,-198.8238,0.2250,25,9,97,96,4,4,1697.20,0
337,185,-157.1140,0.4000,18,9,89,89,8,9,1961.32,0
338,326,-189.4986,0.3500,24,8,96,96,7,6,1750.54,0
339,467,-182.6575,0.3750,25,10,90,88,1,3,1707.02,0
340,116,-175.7201,0.4000,22,8,103,102,5,5,1739.41,0
341,300,-191.0173,0.3250,24,8,101,101,6,5,1900.55,0
342,309,-205.2142,0.2500,27,11,91,91,6,1,1653.97,0
343,480,-185.4129,0.3250,23,10,94,89,6,8,1732.21,0
344,262,-142.7635,0.4750,17,7,86,84,9,10,1874.80,0
345,169,-174.4633,0.4000,22,7,96,96,5,6,1973.54,0
346,324,-214.3870,0.2000,26,11,96,96,7,3,1679.31,0
347,322,-180.9239,0.3750,23,7,86,83,5,3,1978.49,0
348,423,-197.6975,0.2250,26,8,94,92,3,7,1576.20,0
349,421,-194.4131,0.3250,27,10,93,91,1,6,1512.05,0
350,20,-195.6460,0.2750,26,9,95,95,6,2,1622.95,0
351,310,-180.7589,0.4000,22,10,86,84,7,6,1923.99,0
352,443,-211.5498,0.2750,28,13,96,96,3,3,1608.89,0
353,345,-205.9319,0.2250,25,10,89,88,5,2,1798.81,0
354,456,-181.7785,0.3500,24,13,96,91,4,9,1635.34,0
355,268,-169.1125,0.4000,21,7,98,94,6,6,1910.91,0
356,395,-164.9645,0.3500,19,4,102,97,9,12,1831.36,0
357,93,-182.2795,0.3500,23,10,94,93,5,6,1856.76,0
358,142,-182.8912,0.3250,22,9,97,96,6,7,1827.87,0
359,313,-182.7311,0.3250,23,11,88,88,5,1,1780.39,0
360,234,-194.6448,0.3000,24,11,98,98,7,5,1728.85,0
361,387,-170.5601,0.4500,21,8,92,90,4,7,1884.16,0
362,204,-147.6937,0.4000,17,6,86,84,10,8,1758.57,0
363,117,-182.8512,0.3250,22,10,97,97,6,3,1650.15,0
364,339,-190.8035,0.3000,25,10,89,89,4,5,1776.86,0
365,457,-194.0009,0.3000,25,11,94,91,2,9,1723.28,0
366,404,-169.5008,0.3750,21,8,92,86,8,12,1788.37,0
367,490,-173.7042,0.3750,22,9,93,88,4,12,1902.53,0
368,473,-166.4077,0.3750,21,8,100,98,6,13,1858.60,0
369,96,-149.9560,0.4500,18,7,92,91,6,10,1965.68,0
370,353,-218.5582,0.2250,30,11,90,90,2,1,1559.43,0
371,142,-150.2015,0.3750,18,4,87,84,10,13,1787.71,0
372,352,-222.3750,0.2250,29,12,95,95,4,2,1671.58,0
373,16,-161.0323,0.3000,20,8,87,87,8,4,1550.51,0
374,53,-175.2649,0.4000,20,9,101,101,6,9,2013.77,0
375,241,-153.8711,0.4000,18,9,95,94,7,12,1932.36,0
376,392,-189.8313,0.3500,24,9,97,94,3,4,1765.50,0
377,214,-154.1348,0.4500,18,9,97,97,8,10,2010.24,0
378,341,-173.0532,0.3750,20,8,93,89,10,13,1966.06,0
379,471,-175.2252,0.3500,19,8,97,91,8,14,1890.19,0
380,151,-146.1911,0.4250,19,7,81,79,8,9,1686.95,0
381,52,-150.0690,0.4250,19,6,93,93,5,9,1815.73,0
382,53,-159.2856,0.4000,21,7,90,90,4,9,1887.71,0
383,130,-143.4292,0.4000,19,3,91,86,8,15,1641.09,0
384,96,-190.0239,0.3500,24,8,95,95,5,6,1681.30,0
385,78,-168.5945,0.4000,21,7,96,94,4,13,1924.67,0
386,374,-181.1308,0.3250,22,8,95,89,6,9,1792.55,0
387,436,-157.2054,0.4250,19,6,100,95,8,10,1865.39,0
388,124,-163.1302,0.4000,21,9,81,80,7,6,1785.88,0
389,15,-190.6548,0.2250,24,11,86,85,8,4,1561.64,0
390,117,-197.8060,0.3000,24,9,99,99,8,3,1818.83,0
391,27,-178.5258,0.3750,23,9,93,92,7,5,1751.62,0
392,213,-174.2999,0.3750,21,11,89,87,8,8,1871.58,0
393,49,-158.0937,0.4000,20,7,80,80,3,9,1876.08,0
394,245,-161.8730,0.3750,19,6,97,92,12,11,1903.99,0
395,197,-173.3033,0.3500,22,7,82,82,8,6,1843.31,0
396,284,-200.0069,0.2750,24,13,95,93,9,7,1938.86,0
397,414,-185.8431,0.3500,24,9,91,84,3,13,1827.21,0
398,426,-168.8627,0.3750,20,9,97,93,7,11,1812.37,0
399,468,-173.9326,0.3750,22,9,96,91,5,6,1811.99,0
400,311,-192.7027,0.3000,25,8,93,91,4,5,1750.38,0
