nodeId,time,predicted_failure_risk,prediction_uncertainty
0,1353.100000,0.014567,0.000000
1,1353.100000,0.049292,0.000000
2,1353.100000,0.059833,0.000000
3,1353.100000,0.049276,0.000000
4,1353.100000,0.080385,0.000000
5,1353.100000,0.049283,0.000000
6,1353.100000,0.042553,0.000000
7,1353.100000,0.049297,0.000000
8,1353.100000,0.014555,0.000000
9,1353.100000,0.059833,0.000000
0,1354.100000,0.014572,0.000000
1,1354.100000,0.049271,0.000000
2,1354.100000,0.059833,0.000000
3,1354.100000,0.049289,0.000000
4,1354.100000,0.080385,0.000000
5,1354.100000,0.049288,0.000000
6,1354.100000,0.042554,0.000000
7,1354.100000,0.049293,0.000000
8,1354.100000,0.014615,0.000000
9,1354.100000,0.059833,0.000000
0,1355.100000,0.014585,0.000000
1,1355.100000,0.049283,0.000000
2,1355.100000,0.059833,0.000000
3,1355.100000,0.049287,0.000000
4,1355.100000,0.080385,0.000000
5,1355.100000,0.049300,0.000000
6,1355.100000,0.042553,0.000000
7,1355.100000,0.049286,0.000000
8,1355.100000,0.014623,0.000000
9,1355.100000,0.059833,0.000000
0,1356.100000,0.014584,0.000000
1,1356.100000,0.049281,0.000000
2,1356.100000,0.059833,0.000000
3,1356.100000,0.049292,0.000000
4,1356.100000,0.080386,0.000000
5,1356.100000,0.049293,0.000000
6,1356.100000,0.042553,0.000000
7,1356.100000,0.621277,0.000000
8,1356.100000,0.014597,0.000000
9,1356.100000,0.059833,0.000000
0,1357.100000,0.014571,0.000000
1,1357.100000,0.049282,0.000000
2,1357.100000,0.059833,0.000000
3,1357.100000,0.049290,0.000000
4,1357.100000,0.080387,0.000000
5,1357.100000,0.049287,0.000000
6,1357.100000,0.042553,0.000000
7,1357.100000,0.599651,0.000000
8,1357.100000,0.014582,0.000000
9,1357.100000,0.059833,0.000000
0,1358.100000,0.014573,0.000000
1,1358.100000,0.049274,0.000000
2,1358.100000,0.059833,0.000000
3,1358.100000,0.049287,0.000000
4,1358.100000,0.080385,0.000000
5,1358.100000,0.049294,0.000000
6,1358.100000,0.042553,0.000000
7,1358.100000,0.517035,0.000000
8,1358.100000,0.014562,0.000000
9,1358.100000,0.059833,0.000000
0,1359.100000,0.014565,0.000000
1,1359.100000,0.049274,0.000000
2,1359.100000,0.059833,0.000000
3,1359.100000,0.049290,0.000000
4,1359.100000,0.080386,0.000000
5,1359.100000,0.049280,0.000000
6,1359.100000,0.042553,0.000000
7,1359.100000,0.315327,0.000000
8,1359.100000,0.014564,0.000000
9,1359.100000,0.059833,0.000000
0,1360.100000,0.049293,0.000000
1,1360.100000,0.014585,0.000000
2,1360.100000,0.080385,0.000000
3,1360.100000,0.014564,0.000000
4,1360.100000,0.014598,0.000000
5,1360.100000,0.080386,0.000000
6,1360.100000,0.080386,0.000000
7,1360.100000,0.042554,0.000000
8,1360.100000,0.059834,0.000000
9,1360.100000,0.049278,0.000000
0,1361.100000,0.049302,0.000000
1,1361.100000,0.014577,0.000000
2,1361.100000,0.080386,0.000000
3,1361.100000,0.014571,0.000000
4,1361.100000,0.014576,0.000000
5,1361.100000,0.080386,0.000000
6,1361.100000,0.080385,0.000000
7,1361.100000,0.042554,0.000000
8,1361.100000,0.059833,0.000000
9,1361.100000,0.049280,0.000000
0,1362.100000,0.049296,0.000000
1,1362.100000,0.014586,0.000000
2,1362.100000,0.080385,0.000000
3,1362.100000,0.014561,0.000000
4,1362.100000,0.014563,0.000000
5,1362.100000,0.080385,0.000000
6,1362.100000,0.080385,0.000000
7,1362.100000,0.042554,0.000000
8,1362.100000,0.059833,0.000000
9,1362.100000,0.049277,0.000000
0,1363.100000,0.049293,0.000000
1,1363.100000,0.014572,0.000000
2,1363.100000,0.080386,0.000000
3,1363.100000,0.014558,0.000000
4,1363.100000,0.014553,0.000000
5,1363.100000,0.080386,0.000000
6,1363.100000,0.080386,0.000000
7,1363.100000,0.042554,0.000000
8,1363.100000,0.059831,0.000000
9,1363.100000,0.049274,0.000000
0,1364.100000,0.049290,0.000000
1,1364.100000,0.014574,0.000000
2,1364.100000,0.080385,0.000000
3,1364.100000,0.014562,0.000000
4,1364.100000,0.014547,0.000000
5,1364.100000,0.080387,0.000000
6,1364.100000,0.080386,0.000000
7,1364.100000,0.042554,0.000000
8,1364.100000,0.059832,0.000000
9,1364.100000,0.049299,0.000000
0,1365.100000,0.049287,0.000000
1,1365.100000,0.014580,0.000000
2,1365.100000,0.080386,0.000000
3,1365.100000,0.014560,0.000000
4,1365.100000,0.014553,0.000000
5,1365.100000,0.080386,0.000000
6,1365.100000,0.080385,0.000000
7,1365.100000,0.042553,0.000000
8,1365.100000,0.059833,0.000000
9,1365.100000,0.049291,0.000000
0,1366.100000,0.049299,0.000000
1,1366.100000,0.014570,0.000000
2,1366.100000,0.080385,0.000000
3,1366.100000,0.014559,0.000000
4,1366.100000,0.014575,0.000000
5,1366.100000,0.080385,0.000000
6,1366.100000,0.080386,0.000000
7,1366.100000,0.042554,0.000000
8,1366.100000,0.059832,0.000000
9,1366.100000,0.049280,0.000000
0,1367.100000,0.049288,0.000000
1,1367.100000,0.014586,0.000000
2,1367.100000,0.080385,0.000000
3,1367.100000,0.014569,0.000000
4,1367.100000,0.014568,0.000000
5,1367.100000,0.080386,0.000000
6,1367.100000,0.080386,0.000000
7,1367.100000,0.042553,0.000000
8,1367.100000,0.059832,0.000000
9,1367.100000,0.049293,0.000000
0,1368.100000,0.049286,0.000000
1,1368.100000,0.014584,0.000000
2,1368.100000,0.080386,0.000000
3,1368.100000,0.014568,0.000000
4,1368.100000,0.014578,0.000000
5,1368.100000,0.080385,0.000000
6,1368.100000,0.080385,0.000000
7,1368.100000,0.042553,0.000000
8,1368.100000,0.059832,0.000000
9,1368.100000,0.049299,0.000000
0,1369.100000,0.049291,0.000000
1,1369.100000,0.014557,0.000000
2,1369.100000,0.080385,0.000000
3,1369.100000,0.014558,0.000000
4,1369.100000,0.014584,0.000000
5,1369.100000,0.080386,0.000000
6,1369.100000,0.080386,0.000000
7,1369.100000,0.042553,0.000000
8,1369.100000,0.059832,0.000000
9,1369.100000,0.049283,0.000000
0,1370.100000,0.042553,0.000000
1,1370.100000,0.042553,0.000000
2,1370.100000,0.049271,0.000000
3,1370.100000,0.042553,0.000000
4,1370.100000,0.042553,0.000000
5,1370.100000,0.014570,0.000000
6,1370.100000,0.014566,0.000000
7,1370.100000,0.080370,0.000000
8,1370.100000,0.620852,0.000000
9,1370.100000,0.042553,0.000000
0,1371.100000,0.042553,0.000000
1,1371.100000,0.042553,0.000000
2,1371.100000,0.049285,0.000000
3,1371.100000,0.042553,0.000000
4,1371.100000,0.042553,0.000000
5,1371.100000,0.014581,0.000000
6,1371.100000,0.014548,0.000000
7,1371.100000,0.080370,0.000000
8,1371.100000,0.621052,0.000000
9,1371.100000,0.042553,0.000000
0,1372.100000,0.042553,0.000000
1,1372.100000,0.042553,0.000000
2,1372.100000,0.049278,0.000000
3,1372.100000,0.042553,0.000000
4,1372.100000,0.042553,0.000000
5,1372.100000,0.014575,0.000000
6,1372.100000,0.014554,0.000000
7,1372.100000,0.080370,0.000000
8,1372.100000,0.621165,0.000000
9,1372.100000,0.042553,0.000000
0,1373.100000,0.042553,0.000000
1,1373.100000,0.042553,0.000000
2,1373.100000,0.049297,0.000000
3,1373.100000,0.042553,0.000000
4,1373.100000,0.042553,0.000000
5,1373.100000,0.014567,0.000000
6,1373.100000,0.014560,0.000000
7,1373.100000,0.080369,0.000000
8,1373.100000,0.621183,0.000000
9,1373.100000,0.042553,0.000000
0,1374.100000,0.042553,0.000000
1,1374.100000,0.042553,0.000000
2,1374.100000,0.049300,0.000000
3,1374.100000,0.042554,0.000000
4,1374.100000,0.042553,0.000000
5,1374.100000,0.014571,0.000000
6,1374.100000,0.014579,0.000000
7,1374.100000,0.080369,0.000000
8,1374.100000,0.621182,0.000000
9,1374.100000,0.042553,0.000000
0,1375.100000,0.042553,0.000000
1,1375.100000,0.042553,0.000000
2,1375.100000,0.049287,0.000000
3,1375.100000,0.042553,0.000000
4,1375.100000,0.042553,0.000000
5,1375.100000,0.014561,0.000000
6,1375.100000,0.014569,0.000000
7,1375.100000,0.080369,0.000000
8,1375.100000,0.621229,0.000000
9,1375.100000,0.042553,0.000000
0,1376.100000,0.042553,0.000000
1,1376.100000,0.042553,0.000000
2,1376.100000,0.049294,0.000000
3,1376.100000,0.042553,0.000000
4,1376.100000,0.042553,0.000000
5,1376.100000,0.014565,0.000000
6,1376.100000,0.014561,0.000000
7,1376.100000,0.080369,0.000000
8,1376.100000,0.621221,0.000000
9,1376.100000,0.042553,0.000000
0,1377.100000,0.042553,0.000000
1,1377.100000,0.042553,0.000000
2,1377.100000,0.049289,0.000000
3,1377.100000,0.042553,0.000000
4,1377.100000,0.042553,0.000000
5,1377.100000,0.014588,0.000000
6,1377.100000,0.014571,0.000000
7,1377.100000,0.080369,0.000000
8,1377.100000,0.621221,0.000000
9,1377.100000,0.042553,0.000000
0,1378.100000,0.042553,0.000000
1,1378.100000,0.042553,0.000000
2,1378.100000,0.049295,0.000000
3,1378.100000,0.042553,0.000000
4,1378.100000,0.042553,0.000000
5,1378.100000,0.014595,0.000000
6,1378.100000,0.014574,0.000000
7,1378.100000,0.080368,0.000000
8,1378.100000,0.621229,0.000000
9,1378.100000,0.042553,0.000000
0,1379.100000,0.042553,0.000000
1,1379.100000,0.042553,0.000000
2,1379.100000,0.049294,0.000000
3,1379.100000,0.042553,0.000000
4,1379.100000,0.042553,0.000000
5,1379.100000,0.014574,0.000000
6,1379.100000,0.014569,0.000000
7,1379.100000,0.080368,0.000000
8,1379.100000,0.621229,0.000000
9,1379.100000,0.042553,0.000000
0,1380.100000,0.049297,0.000000
1,1380.100000,0.059833,0.000000
2,1380.100000,0.014573,0.000000
3,1380.100000,0.042553,0.000000
4,1380.100000,0.059833,0.000000
5,1380.100000,0.042553,0.000000
6,1380.100000,0.059833,0.000000
7,1380.100000,0.049092,0.000000
8,1380.100000,0.844963,0.000000
9,1380.100000,0.080386,0.000000
0,1381.100000,0.049289,0.000000
1,1381.100000,0.059833,0.000000
2,1381.100000,0.014584,0.000000
3,1381.100000,0.042553,0.000000
4,1381.100000,0.059833,0.000000
5,1381.100000,0.042553,0.000000
6,1381.100000,0.059833,0.000000
7,1381.100000,0.049092,0.000000
8,1381.100000,0.844963,0.000000
9,1381.100000,0.080386,0.000000
0,1382.100000,0.049289,0.000000
1,1382.100000,0.059833,0.000000
2,1382.100000,0.014574,0.000000
3,1382.100000,0.042553,0.000000
4,1382.100000,0.059833,0.000000
5,1382.100000,0.042553,0.000000
6,1382.100000,0.059833,0.000000
7,1382.100000,0.049102,0.000000
8,1382.100000,0.844963,0.000000
9,1382.100000,0.080386,0.000000
0,1383.100000,0.049303,0.000000
1,1383.100000,0.059833,0.000000
2,1383.100000,0.014563,0.000000
3,1383.100000,0.042553,0.000000
4,1383.100000,0.059833,0.000000
5,1383.100000,0.042554,0.000000
6,1383.100000,0.059833,0.000000
7,1383.100000,0.559060,0.000000
8,1383.100000,0.844963,0.000000
9,1383.100000,0.080386,0.000000
0,1384.100000,0.049309,0.000000
1,1384.100000,0.059833,0.000000
2,1384.100000,0.014567,0.000000
3,1384.100000,0.042553,0.000000
4,1384.100000,0.059833,0.000000
5,1384.100000,0.042553,0.000000
6,1384.100000,0.059833,0.000000
7,1384.100000,0.368550,0.000000
8,1384.100000,0.844963,0.000000
9,1384.100000,0.080386,0.000000
0,1385.100000,0.049295,0.000000
1,1385.100000,0.059833,0.000000
2,1385.100000,0.014568,0.000000
3,1385.100000,0.042553,0.000000
4,1385.100000,0.059833,0.000000
5,1385.100000,0.042553,0.000000
6,1385.100000,0.059833,0.000000
7,1385.100000,0.253288,0.000000
8,1385.100000,0.844963,0.000000
9,1385.100000,0.080386,0.000000
0,1386.100000,0.049279,0.000000
1,1386.100000,0.059833,0.000000
2,1386.100000,0.014566,0.000000
3,1386.100000,0.042553,0.000000
4,1386.100000,0.059833,0.000000
5,1386.100000,0.042553,0.000000
6,1386.100000,0.059833,0.000000
7,1386.100000,0.185021,0.000000
8,1386.100000,0.844963,0.000000
9,1386.100000,0.080386,0.000000
0,1387.100000,0.049292,0.000000
1,1387.100000,0.059833,0.000000
2,1387.100000,0.014577,0.000000
3,1387.100000,0.042553,0.000000
4,1387.100000,0.059833,0.000000
5,1387.100000,0.042553,0.000000
6,1387.100000,0.059833,0.000000
7,1387.100000,0.142330,0.000000
8,1387.100000,0.844963,0.000000
9,1387.100000,0.080386,0.000000
0,1388.100000,0.049290,0.000000
1,1388.100000,0.059833,0.000000
2,1388.100000,0.014581,0.000000
3,1388.100000,0.042553,0.000000
4,1388.100000,0.059833,0.000000
5,1388.100000,0.042553,0.000000
6,1388.100000,0.059833,0.000000
7,1388.100000,0.111883,0.000000
8,1388.100000,0.844963,0.000000
9,1388.100000,0.080386,0.000000
0,1389.100000,0.049288,0.000000
1,1389.100000,0.059833,0.000000
2,1389.100000,0.014593,0.000000
3,1389.100000,0.042553,0.000000
4,1389.100000,0.059833,0.000000
5,1389.100000,0.042554,0.000000
6,1389.100000,0.059833,0.000000
7,1389.100000,0.088567,0.000000
8,1389.100000,0.844963,0.000000
9,1389.100000,0.080385,0.000000
0,1390.100000,0.059833,0.000000
1,1390.100000,0.080385,0.000000
2,1390.100000,0.042553,0.000000
3,1390.100000,0.059833,0.000000
4,1390.100000,0.049289,0.000000
5,1390.100000,0.059833,0.000000
6,1390.100000,0.049293,0.000000
7,1390.100000,0.014573,0.000000
8,1390.100000,0.844963,0.000000
9,1390.100000,0.014560,0.000000
0,1391.100000,0.059833,0.000000
1,1391.100000,0.080387,0.000000
2,1391.100000,0.042553,0.000000
3,1391.100000,0.059833,0.000000
4,1391.100000,0.049281,0.000000
5,1391.100000,0.059833,0.000000
6,1391.100000,0.049303,0.000000
7,1391.100000,0.014534,0.000000
8,1391.100000,0.844963,0.000000
9,1391.100000,0.014559,0.000000
0,1392.100000,0.059833,0.000000
1,1392.100000,0.080385,0.000000
2,1392.100000,0.042553,0.000000
3,1392.100000,0.059833,0.000000
4,1392.100000,0.049304,0.000000
5,1392.100000,0.059833,0.000000
6,1392.100000,0.049291,0.000000
7,1392.100000,0.014579,0.000000
8,1392.100000,0.844963,0.000000
9,1392.100000,0.014557,0.000000
0,1393.100000,0.059833,0.000000
1,1393.100000,0.080385,0.000000
2,1393.100000,0.042553,0.000000
3,1393.100000,0.059833,0.000000
4,1393.100000,0.049293,0.000000
5,1393.100000,0.059834,0.000000
6,1393.100000,0.049274,0.000000
7,1393.100000,0.014554,0.000000
8,1393.100000,0.844963,0.000000
9,1393.100000,0.014578,0.000000
0,1394.100000,0.059833,0.000000
1,1394.100000,0.080386,0.000000
2,1394.100000,0.042553,0.000000
3,1394.100000,0.059833,0.000000
4,1394.100000,0.049301,0.000000
5,1394.100000,0.059833,0.000000
6,1394.100000,0.049289,0.000000
7,1394.100000,0.014584,0.000000
8,1394.100000,0.844963,0.000000
9,1394.100000,0.014578,0.000000
0,1395.100000,0.059833,0.000000
1,1395.100000,0.080385,0.000000
2,1395.100000,0.042553,0.000000
3,1395.100000,0.059833,0.000000
4,1395.100000,0.049306,0.000000
5,1395.100000,0.059833,0.000000
6,1395.100000,0.049298,0.000000
7,1395.100000,0.014574,0.000000
8,1395.100000,0.844963,0.000000
9,1395.100000,0.014570,0.000000
0,1396.100000,0.059833,0.000000
1,1396.100000,0.080386,0.000000
2,1396.100000,0.042553,0.000000
3,1396.100000,0.059833,0.000000
4,1396.100000,0.049286,0.000000
5,1396.100000,0.059833,0.000000
6,1396.100000,0.049285,0.000000
7,1396.100000,0.014573,0.000000
8,1396.100000,0.844963,0.000000
9,1396.100000,0.014578,0.000000
0,1397.100000,0.059833,0.000000
1,1397.100000,0.080386,0.000000
2,1397.100000,0.042553,0.000000
3,1397.100000,0.059833,0.000000
4,1397.100000,0.049318,0.000000
5,1397.100000,0.059833,0.000000
6,1397.100000,0.049284,0.000000
7,1397.100000,0.014557,0.000000
8,1397.100000,0.844963,0.000000
9,1397.100000,0.014562,0.000000
0,1398.100000,0.059833,0.000000
1,1398.100000,0.080386,0.000000
2,1398.100000,0.042553,0.000000
3,1398.100000,0.059833,0.000000
4,1398.100000,0.049317,0.000000
5,1398.100000,0.059833,0.000000
6,1398.100000,0.049276,0.000000
7,1398.100000,0.014551,0.000000
8,1398.100000,0.844963,0.000000
9,1398.100000,0.014567,0.000000
0,1399.100000,0.059833,0.000000
1,1399.100000,0.080384,0.000000
2,1399.100000,0.042553,0.000000
3,1399.100000,0.059833,0.000000
4,1399.100000,0.049318,0.000000
5,1399.100000,0.059833,0.000000
6,1399.100000,0.049277,0.000000
7,1399.100000,0.014568,0.000000
8,1399.100000,0.844963,0.000000
9,1399.100000,0.014590,0.000000
0,1400.100000,0.049297,0.000000
1,1400.100000,0.049284,0.000000
2,1400.100000,0.059833,0.000000
3,1400.100000,0.080384,0.000000
4,1400.100000,0.080385,0.000000
5,1400.100000,0.014572,0.000000
6,1400.100000,0.042553,0.000000
7,1400.100000,0.059833,0.000000
8,1400.100000,0.948116,0.000000
9,1400.100000,0.059834,0.000000
0,1401.100000,0.049291,0.000000
1,1401.100000,0.049289,0.000000
2,1401.100000,0.059833,0.000000
3,1401.100000,0.080387,0.000000
4,1401.100000,0.080387,0.000000
5,1401.100000,0.014574,0.000000
6,1401.100000,0.042553,0.000000
7,1401.100000,0.059834,0.000000
8,1401.100000,0.948113,0.000000
9,1401.100000,0.059833,0.000000
0,1402.100000,0.049275,0.000000
1,1402.100000,0.049284,0.000000
2,1402.100000,0.059833,0.000000
3,1402.100000,0.080386,0.000000
4,1402.100000,0.080386,0.000000
5,1402.100000,0.014574,0.000000
6,1402.100000,0.042553,0.000000
7,1402.100000,0.059833,0.000000
8,1402.100000,0.080388,0.000000
9,1402.100000,0.059833,0.000000
0,1403.100000,0.049287,0.000000
1,1403.100000,0.049302,0.000000
2,1403.100000,0.059833,0.000000
3,1403.100000,0.080386,0.000000
4,1403.100000,0.080385,0.000000
5,1403.100000,0.014566,0.000000
6,1403.100000,0.042553,0.000000
7,1403.100000,0.059831,0.000000
8,1403.100000,0.080377,0.000000
9,1403.100000,0.059833,0.000000
0,1404.100000,0.049280,0.000000
1,1404.100000,0.049295,0.000000
2,1404.100000,0.059833,0.000000
3,1404.100000,0.080386,0.000000
4,1404.100000,0.080387,0.000000
5,1404.100000,0.014572,0.000000
6,1404.100000,0.042553,0.000000
7,1404.100000,0.059832,0.000000
8,1404.100000,0.080377,0.000000
9,1404.100000,0.059833,0.000000
0,1405.100000,0.049287,0.000000
1,1405.100000,0.049292,0.000000
2,1405.100000,0.059833,0.000000
3,1405.100000,0.080385,0.000000
4,1405.100000,0.080384,0.000000
5,1405.100000,0.014576,0.000000
6,1405.100000,0.042553,0.000000
7,1405.100000,0.059832,0.000000
8,1405.100000,0.080376,0.000000
9,1405.100000,0.059833,0.000000
0,1406.100000,0.049279,0.000000
1,1406.100000,0.049278,0.000000
2,1406.100000,0.059833,0.000000
3,1406.100000,0.080386,0.000000
4,1406.100000,0.080387,0.000000
5,1406.100000,0.014566,0.000000
6,1406.100000,0.042553,0.000000
7,1406.100000,0.059831,0.000000
8,1406.100000,0.080376,0.000000
9,1406.100000,0.059833,0.000000
0,1407.100000,0.049289,0.000000
1,1407.100000,0.049303,0.000000
2,1407.100000,0.059833,0.000000
3,1407.100000,0.080385,0.000000
4,1407.100000,0.080385,0.000000
5,1407.100000,0.014576,0.000000
6,1407.100000,0.042553,0.000000
7,1407.100000,0.059825,0.000000
8,1407.100000,0.080375,0.000000
9,1407.100000,0.059833,0.000000
0,1408.100000,0.049284,0.000000
1,1408.100000,0.049303,0.000000
2,1408.100000,0.059833,0.000000
3,1408.100000,0.080386,0.000000
4,1408.100000,0.080387,0.000000
5,1408.100000,0.014560,0.000000
6,1408.100000,0.042553,0.000000
7,1408.100000,0.059826,0.000000
8,1408.100000,0.080375,0.000000
9,1408.100000,0.059833,0.000000
0,1409.100000,0.049282,0.000000
1,1409.100000,0.049293,0.000000
2,1409.100000,0.059833,0.000000
3,1409.100000,0.080385,0.000000
4,1409.100000,0.080385,0.000000
5,1409.100000,0.014560,0.000000
6,1409.100000,0.042553,0.000000
7,1409.100000,0.059828,0.000000
8,1409.100000,0.080375,0.000000
9,1409.100000,0.059833,0.000000
0,1410.100000,0.080386,0.000000
1,1410.100000,0.014547,0.000000
2,1410.100000,0.059833,0.000000
3,1410.100000,0.049310,0.000000
4,1410.100000,0.014580,0.000000
5,1410.100000,0.049277,0.000000
6,1410.100000,0.080386,0.000000
7,1410.100000,0.621290,0.000000
8,1410.100000,0.014992,0.000000
9,1410.100000,0.059833,0.000000
0,1411.100000,0.080386,0.000000
1,1411.100000,0.014548,0.000000
2,1411.100000,0.059833,0.000000
3,1411.100000,0.049305,0.000000
4,1411.100000,0.014592,0.000000
5,1411.100000,0.049278,0.000000
6,1411.100000,0.080385,0.000000
7,1411.100000,0.621312,0.000000
8,1411.100000,0.014983,0.000000
9,1411.100000,0.059833,0.000000
0,1412.100000,0.080386,0.000000
1,1412.100000,0.014559,0.000000
2,1412.100000,0.059833,0.000000
3,1412.100000,0.049293,0.000000
4,1412.100000,0.014585,0.000000
5,1412.100000,0.049281,0.000000
6,1412.100000,0.080386,0.000000
7,1412.100000,0.621313,0.000000
8,1412.100000,0.014596,0.000000
9,1412.100000,0.059833,0.000000
0,1413.100000,0.080387,0.000000
1,1413.100000,0.014575,0.000000
2,1413.100000,0.059833,0.000000
3,1413.100000,0.049281,0.000000
4,1413.100000,0.014575,0.000000
5,1413.100000,0.049281,0.000000
6,1413.100000,0.080385,0.000000
7,1413.100000,0.621317,0.000000
8,1413.100000,0.014590,0.000000
9,1413.100000,0.059833,0.000000
0,1414.100000,0.080385,0.000000
1,1414.100000,0.014564,0.000000
2,1414.100000,0.059833,0.000000
3,1414.100000,0.049282,0.000000
4,1414.100000,0.014562,0.000000
5,1414.100000,0.049286,0.000000
6,1414.100000,0.080386,0.000000
7,1414.100000,0.621320,0.000000
8,1414.100000,0.014583,0.000000
9,1414.100000,0.059833,0.000000
0,1415.100000,0.080385,0.000000
1,1415.100000,0.014554,0.000000
2,1415.100000,0.059833,0.000000
3,1415.100000,0.049289,0.000000
4,1415.100000,0.014561,0.000000
5,1415.100000,0.049295,0.000000
6,1415.100000,0.080386,0.000000
7,1415.100000,0.621335,0.000000
8,1415.100000,0.014577,0.000000
9,1415.100000,0.059833,0.000000
0,1416.100000,0.080386,0.000000
1,1416.100000,0.014570,0.000000
2,1416.100000,0.059833,0.000000
3,1416.100000,0.049280,0.000000
4,1416.100000,0.014558,0.000000
5,1416.100000,0.049292,0.000000
6,1416.100000,0.080384,0.000000
7,1416.100000,0.621336,0.000000
8,1416.100000,0.014571,0.000000
9,1416.100000,0.059833,0.000000
0,1417.100000,0.080385,0.000000
1,1417.100000,0.014597,0.000000
2,1417.100000,0.059833,0.000000
3,1417.100000,0.049292,0.000000
4,1417.100000,0.014560,0.000000
5,1417.100000,0.049289,0.000000
6,1417.100000,0.080386,0.000000
7,1417.100000,0.621332,0.000000
8,1417.100000,0.014566,0.000000
9,1417.100000,0.059833,0.000000
0,1418.100000,0.080386,0.000000
1,1418.100000,0.014587,0.000000
2,1418.100000,0.059833,0.000000
3,1418.100000,0.049287,0.000000
4,1418.100000,0.014557,0.000000
5,1418.100000,0.049275,0.000000
6,1418.100000,0.080385,0.000000
7,1418.100000,0.621331,0.000000
8,1418.100000,0.014561,0.000000
9,1418.100000,0.059833,0.000000
0,1419.100000,0.080386,0.000000
1,1419.100000,0.014583,0.000000
2,1419.100000,0.059833,0.000000
3,1419.100000,0.049295,0.000000
4,1419.100000,0.014557,0.000000
5,1419.100000,0.049278,0.000000
6,1419.100000,0.080385,0.000000
7,1419.100000,0.621345,0.000000
8,1419.100000,0.014556,0.000000
9,1419.100000,0.059833,0.000000
0,1420.100000,0.014561,0.000000
1,1420.100000,0.042553,0.000000
2,1420.100000,0.080386,0.000000
3,1420.100000,0.014621,0.000000
4,1420.100000,0.042553,0.000000
5,1420.100000,0.080386,0.000000
6,1420.100000,0.014581,0.000000
7,1420.100000,0.957678,0.000000
8,1420.100000,0.059839,0.000000
9,1420.100000,0.049290,0.000000
0,1421.100000,0.014569,0.000000
1,1421.100000,0.042553,0.000000
2,1421.100000,0.080386,0.000000
3,1421.100000,0.014596,0.000000
4,1421.100000,0.042553,0.000000
5,1421.100000,0.080386,0.000000
6,1421.100000,0.014570,0.000000
7,1421.100000,0.957628,0.000000
8,1421.100000,0.059839,0.000000
9,1421.100000,0.049299,0.000000
0,1422.100000,0.014572,0.000000
1,1422.100000,0.042553,0.000000
2,1422.100000,0.080385,0.000000
3,1422.100000,0.014567,0.000000
4,1422.100000,0.042553,0.000000
5,1422.100000,0.080386,0.000000
6,1422.100000,0.014566,0.000000
7,1422.100000,0.957580,0.000000
8,1422.100000,0.059839,0.000000
9,1422.100000,0.049293,0.000000
0,1423.100000,0.014580,0.000000
1,1423.100000,0.042553,0.000000
2,1423.100000,0.080386,0.000000
3,1423.100000,0.014562,0.000000
4,1423.100000,0.042553,0.000000
5,1423.100000,0.080385,0.000000
6,1423.100000,0.014558,0.000000
7,1423.100000,0.957525,0.000000
8,1423.100000,0.059849,0.000000
9,1423.100000,0.049289,0.000000
0,1424.100000,0.014573,0.000000
1,1424.100000,0.042553,0.000000
2,1424.100000,0.080386,0.000000
3,1424.100000,0.014560,0.000000
4,1424.100000,0.042553,0.000000
5,1424.100000,0.080386,0.000000
6,1424.100000,0.014565,0.000000
7,1424.100000,0.957463,0.000000
8,1424.100000,0.059845,0.000000
9,1424.100000,0.049280,0.000000
0,1425.100000,0.014579,0.000000
1,1425.100000,0.042553,0.000000
2,1425.100000,0.080385,0.000000
3,1425.100000,0.014559,0.000000
4,1425.100000,0.042553,0.000000
5,1425.100000,0.080385,0.000000
6,1425.100000,0.014586,0.000000
7,1425.100000,0.957454,0.000000
8,1425.100000,0.059846,0.000000
9,1425.100000,0.049282,0.000000
0,1426.100000,0.014576,0.000000
1,1426.100000,0.042553,0.000000
2,1426.100000,0.080386,0.000000
3,1426.100000,0.014565,0.000000
4,1426.100000,0.042553,0.000000
5,1426.100000,0.080385,0.000000
6,1426.100000,0.014603,0.000000
7,1426.100000,0.015409,0.000000
8,1426.100000,0.059846,0.000000
9,1426.100000,0.049280,0.000000
0,1427.100000,0.014557,0.000000
1,1427.100000,0.042553,0.000000
2,1427.100000,0.080386,0.000000
3,1427.100000,0.014563,0.000000
4,1427.100000,0.042553,0.000000
5,1427.100000,0.080385,0.000000
6,1427.100000,0.014595,0.000000
7,1427.100000,0.015390,0.000000
8,1427.100000,0.059846,0.000000
9,1427.100000,0.049282,0.000000
0,1428.100000,0.014554,0.000000
1,1428.100000,0.042553,0.000000
2,1428.100000,0.080385,0.000000
3,1428.100000,0.014577,0.000000
4,1428.100000,0.042553,0.000000
5,1428.100000,0.080386,0.000000
6,1428.100000,0.014567,0.000000
7,1428.100000,0.015373,0.000000
8,1428.100000,0.059846,0.000000
9,1428.100000,0.049290,0.000000
0,1429.100000,0.014562,0.000000
1,1429.100000,0.042553,0.000000
2,1429.100000,0.080387,0.000000
3,1429.100000,0.014578,0.000000
4,1429.100000,0.042553,0.000000
5,1429.100000,0.080386,0.000000
6,1429.100000,0.014547,0.000000
7,1429.100000,0.015359,0.000000
8,1429.100000,0.059846,0.000000
9,1429.100000,0.049280,0.000000
0,1430.100000,0.042553,0.000000
1,1430.100000,0.059833,0.000000
2,1430.100000,0.049292,0.000000
3,1430.100000,0.042553,0.000000
4,1430.100000,0.059833,0.000000
5,1430.100000,0.014557,0.000000
